feature_a,feature_b,ksg_mi_nats,ksg_r_info
Fwd Packet Length Std,Fwd IAT Std,0.789565252909294,0.8909802072787475
Fwd Packet Length Std,Fwd IAT Max,0.8097767866273156,0.8955517483211192
Fwd Packet Length Std,Fwd IAT Min,0.2854661241713998,0.6595464546068406
Fwd Packet Length Std,Bwd IAT Total,0.8093817738596014,0.8954643807997024
Fwd Packet Length Std,Bwd IAT Mean,0.7917521260244929,0.8914849562759246
Fwd Packet Length Std,Bwd IAT Std,0.7940017442769625,0.892001592906393
Fwd Packet Length Std,Bwd IAT Max,0.8390042612782826,0.9018062400359911
Fwd Packet Length Std,Bwd IAT Min,0.33714346621585456,0.7003430495027098
Fwd Packet Length Std,Fwd PSH Flags,0.9068347172355891,0.9148471352601307
Fwd Packet Length Std,Bwd PSH Flags,0.8363901253595829,0.9012633252935265
Fwd Packet Length Std,Fwd URG Flags,0.0,0.0
Fwd Packet Length Std,Bwd URG Flags,0.0,0.0
Fwd Packet Length Std,Fwd Header Length,1.1872147319507746,0.9523299992775841
Fwd Packet Length Std,Bwd Header Length,1.030569963779489,0.9341794450855551
Fwd Packet Length Std,Fwd Packets/s,0.6843542159108429,0.863460845637498
Fwd Packet Length Std,Bwd Packets/s,0.6524620398566494,0.8537018663891217
Fwd Packet Length Std,Packet Length Min,0.34671365445815283,0.7072058007129451
Fwd Packet Length Std,Packet Length Max,1.1471965128578496,0.9482496657485473
Fwd Packet Length Std,Packet Length Mean,1.322914372497861,0.9638741967781852
Fwd Packet Length Std,Packet Length Std,1.2923149764772992,0.961548758586672
Fwd Packet Length Std,Packet Length Variance,1.2863677498670407,0.9610793575168534
Fwd Packet Length Std,FIN Flag Count,0.5691299815588282,0.8243931081993336
Fwd Packet Length Std,SYN Flag Count,0.5195689350824386,0.8038908276756437
Fwd Packet Length Std,RST Flag Count,0.25358779589394587,0.6307186211979375
Fwd Packet Length Std,PSH Flag Count,0.9224483110270398,0.9175828801437164
Fwd Packet Length Std,ACK Flag Count,0.9572290440368292,0.9233516662024127
Fwd Packet Length Std,URG Flag Count,0.0009847740230455315,0.044357747452540966
Fwd Packet Length Std,CWR Flag Count,0.0,0.0
Fwd Packet Length Std,ECE Flag Count,0.00016815408357384598,0.018337165045205342
Fwd Packet Length Std,Down/Up Ratio,0.7782522872426023,0.8883288403491955
Fwd Packet Length Std,Fwd Bytes/Bulk Avg,0.07432274144213569,0.3716522433068277
Fwd Packet Length Std,Fwd Packet/Bulk Avg,0.0426007568062694,0.2857845161638995
Fwd Packet Length Std,Fwd Bulk Rate Avg,0.04290479472562758,0.28675953780732727
Fwd Packet Length Std,Bwd Bytes/Bulk Avg,0.28642320399678756,0.6603650419634857
Fwd Packet Length Std,Bwd Packet/Bulk Avg,0.2313894889567285,0.6086610242529561
Fwd Packet Length Std,Bwd Bulk Rate Avg,0.2487272096590285,0.6260378588670742
Fwd Packet Length Std,Subflow Fwd Packets,0.010669322864386821,0.14530171233641065
Fwd Packet Length Std,Subflow Fwd Bytes,0.9428334671652951,0.9210169199440912
Fwd Packet Length Std,Subflow Bwd Packets,0.0009295269386031535,0.04309671573205885
Fwd Packet Length Std,Subflow Bwd Bytes,0.8725872663241754,0.908507286501216
Fwd Packet Length Std,FWD Init Win Bytes,0.6398470501060185,0.8496338240592821
Fwd Packet Length Std,Bwd Init Win Bytes,0.9883960792665327,0.9281633193144813
Fwd Packet Length Std,Fwd Act Data Pkts,0.6111657613093033,0.8399150951589545
Fwd Packet Length Std,Fwd Seg Size Min,0.5991148316048358,0.8356267711302279
Fwd Packet Length Std,Active Mean,0.3025270094234056,0.673761879950456
Fwd Packet Length Std,Active Std,0.17467326753919377,0.5430020910130202
Fwd Packet Length Std,Active Max,0.3230558074602312,0.6898698113151259
Fwd Packet Length Std,Active Min,0.3145253405944075,0.683302538788088
Fwd Packet Length Std,Idle Mean,0.3227343659539583,0.6896254971650094
Fwd Packet Length Std,Idle Std,0.1533491641090734,0.5139333036372755
Fwd Packet Length Std,Idle Max,0.33898289465672793,0.7016775563102791
Fwd Packet Length Std,Idle Min,0.3037241713531582,0.6747302537647243
Bwd Packet Length Max,Bwd Packet Length Min,2.8594883000177975,0.9983571159277381
Bwd Packet Length Max,Bwd Packet Length Mean,3.845605937414952,0.9997715617968099
Bwd Packet Length Max,Bwd Packet Length Std,1.6457764649390816,0.9812257427943399
Bwd Packet Length Max,Flow Bytes/s,1.3040465267508097,0.9624578411592976
Bwd Packet Length Max,Flow Packets/s,1.0322178588766038,0.9344036215297339
Bwd Packet Length Max,Flow IAT Mean,0.9867212305565749,0.9279129232947367
Bwd Packet Length Max,Flow IAT Std,0.948923560254042,0.9220135740315726
Bwd Packet Length Max,Flow IAT Max,1.1360469388446255,0.9470501130704588
Bwd Packet Length Max,Flow IAT Min,0.5330128030432046,0.8097070575070205
Bwd Packet Length Max,Fwd IAT Total,0.9325507674187321,0.9193038217467482
Bwd Packet Length Max,Fwd IAT Mean,0.9242973109578632,0.9179007030542297
Bwd Packet Length Max,Fwd IAT Std,0.7905939539358284,0.8912179508766928
Bwd Packet Length Max,Fwd IAT Max,0.97686840627376,0.9264213878384217
Bwd Packet Length Max,Fwd IAT Min,0.45571438450353163,0.7733372352636528
Bwd Packet Length Max,Bwd IAT Total,0.965220667083174,0.9246165941848268
Bwd Packet Length Max,Bwd IAT Mean,0.987763994481174,0.9280689267830841
Bwd Packet Length Max,Bwd IAT Std,0.8148342439052412,0.8966635166345446
Bwd Packet Length Max,Bwd IAT Max,1.0145203687374922,0.9319540939134706
Bwd Packet Length Max,Bwd IAT Min,0.7053434211443337,0.8694966056308258
Bwd Packet Length Max,Fwd PSH Flags,0.8147360034997835,0.8966420406797104
Bwd Packet Length Max,Bwd PSH Flags,0.8334446050819335,0.900647781056994
Bwd Packet Length Max,Fwd URG Flags,0.0014556531871785516,0.053917275816987645
Bwd Packet Length Max,Bwd URG Flags,0.0008819492293312692,0.04198027756046527
Bwd Packet Length Max,Fwd Header Length,1.3555721601748951,0.9661983694664282
Bwd Packet Length Max,Bwd Header Length,1.43895921699034,0.9714670695669438
Bwd Packet Length Max,Fwd Packets/s,1.0390386521202544,0.9353231280930042
Bwd Packet Length Max,Bwd Packets/s,1.0565065738768062,0.9376176148419143
Bwd Packet Length Max,Packet Length Min,1.3466833546252492,0.9655812817883443
Bwd Packet Length Max,Packet Length Max,4.852121977502162,0.9999694875536098
Bwd Packet Length Max,Packet Length Mean,2.7684341410300553,0.9980286354168514
Bwd Packet Length Max,Packet Length Std,2.8571396324419904,0.9983493742025401
Bwd Packet Length Max,Packet Length Variance,2.8567808669055514,0.9983481884220742
Bwd Packet Length Max,FIN Flag Count,0.5628122079349369,0.8219186015156353
Bwd Packet Length Max,SYN Flag Count,0.7594102388607613,0.8837590086108148
Bwd Packet Length Max,RST Flag Count,0.4086096440188163,0.747222809847541
Bwd Packet Length Max,PSH Flag Count,0.8535943642071486,0.9047789946365052
Bwd Packet Length Max,ACK Flag Count,1.1555837988304578,0.9491335933424587
Bwd Packet Length Max,URG Flag Count,0.0,0.0
Bwd Packet Length Max,CWR Flag Count,0.0,0.0
Bwd Packet Length Max,ECE Flag Count,0.0012253893320410825,0.04947502357662976
Bwd Packet Length Max,Down/Up Ratio,0.7491886759502178,0.8811966206318043
Bwd Packet Length Max,Fwd Bytes/Bulk Avg,0.0789285682451295,0.3821363962526079
Bwd Packet Length Max,Fwd Packet/Bulk Avg,0.026643975430554523,0.22780042810524456
Bwd Packet Length Max,Fwd Bulk Rate Avg,0.053453003876310135,0.31841775797402655
Bwd Packet Length Max,Bwd Bytes/Bulk Avg,0.4012517594847642,0.7428287370138642
Bwd Packet Length Max,Bwd Packet/Bulk Avg,0.2984009012148894,0.6703956638577602
Bwd Packet Length Max,Bwd Bulk Rate Avg,0.367323541390872,0.7213357646945945
Bwd Packet Length Max,Subflow Fwd Packets,0.0465345969105142,0.29810995703362925
Bwd Packet Length Max,Subflow Fwd Bytes,1.4021995782353276,0.9692558293873849
Bwd Packet Length Max,Subflow Bwd Packets,0.0,0.0
Bwd Packet Length Max,Subflow Bwd Bytes,3.225112840908431,0.9992096048808436
Bwd Packet Length Max,FWD Init Win Bytes,0.9329308644469387,0.9193678323500676
Bwd Packet Length Max,Bwd Init Win Bytes,1.0981551678184625,0.9427551431990513
Bwd Packet Length Max,Fwd Act Data Pkts,0.68174430003097,0.8626894283809232
Bwd Packet Length Max,Fwd Seg Size Min,0.8812233426410891,0.9101513947028005
Bwd Packet Length Max,Active Mean,0.2830144216608401,0.6574376822764328
Bwd Packet Length Max,Active Std,0.16354312231133772,0.5281841003731992
Bwd Packet Length Max,Active Max,0.30401169566720565,0.6749622780263793
Bwd Packet Length Max,Active Min,0.3407102637015891,0.7029240073053388
Bwd Packet Length Max,Idle Mean,0.342714558990326,0.7043621498923985
Bwd Packet Length Max,Idle Std,0.16163536320982086,0.5255683760967288
Bwd Packet Length Max,Idle Max,0.3668591255334519,0.7210267272170062
Bwd Packet Length Max,Idle Min,0.3098028762865903,0.6795906395639271
Bwd Packet Length Min,Bwd Packet Length Mean,2.858612137758249,0.998354232162914
Bwd Packet Length Min,Bwd Packet Length Std,0.31748707570045465,0.6856025185305333
Bwd Packet Length Min,Flow Bytes/s,0.6850882364056083,0.8636769531833949
Bwd Packet Length Min,Flow Packets/s,0.5406404617377412,0.8129201632120627
Bwd Packet Length Min,Flow IAT Mean,0.5168039749164448,0.8026697837796483
Bwd Packet Length Min,Flow IAT Std,0.4577077254992252,0.7743705407501512
Bwd Packet Length Min,Flow IAT Max,0.5988504004148307,0.8355312596732446
Bwd Packet Length Min,Flow IAT Min,0.35921781625180405,0.7158810576626079
Bwd Packet Length Min,Fwd IAT Total,0.44043202460341657,0.7652289372301098
Bwd Packet Length Min,Fwd IAT Mean,0.44409054369956014,0.7672005087307391
Bwd Packet Length Min,Fwd IAT Std,0.33973452557638684,0.7022207263420326
Bwd Packet Length Min,Fwd IAT Max,0.44006474409428886,0.7650299303485343
Bwd Packet Length Min,Fwd IAT Min,0.21297629628325332,0.5889420129145418
Bwd Packet Length Min,Bwd IAT Total,0.4631882344234812,0.7771833880076868
Bwd Packet Length Min,Bwd IAT Mean,0.48109587650225816,0.7860950334805761
Bwd Packet Length Min,Bwd IAT Std,0.32203570610090004,0.689093633976419
Bwd Packet Length Min,Bwd IAT Max,0.48023308393455455,0.785675228569924
Bwd Packet Length Min,Bwd IAT Min,0.21602312575234794,0.5923011476698342
Bwd Packet Length Min,Fwd PSH Flags,0.34222237680428425,0.7040097999493463
Bwd Packet Length Min,Bwd PSH Flags,0.328728833900354,0.6941419062265392
Bwd Packet Length Min,Fwd URG Flags,0.0,0.0
Bwd Packet Length Min,Bwd URG Flags,0.0013547815077785685,0.05201822241220528
Bwd Packet Length Min,Fwd Header Length,0.7013403896099266,0.8683681378149603
Bwd Packet Length Min,Bwd Header Length,0.7077878489753919,0.8701805548738986
Bwd Packet Length Min,Fwd Packets/s,0.5442838885678372,0.8144333148544554
Bwd Packet Length Min,Bwd Packets/s,0.5500636857025558,0.8168055532741706
Bwd Packet Length Min,Packet Length Min,1.4071441379417005,0.9695631131859638
Bwd Packet Length Min,Packet Length Max,2.8740710564277734,0.998404377223722
Bwd Packet Length Min,Packet Length Mean,1.885053546554234,0.9884080155976589
Bwd Packet Length Min,Packet Length Std,1.6830731493967743,0.9825871867578917
Bwd Packet Length Min,Packet Length Variance,1.682257096455574,0.982558491556831
Bwd Packet Length Min,FIN Flag Count,0.3277582407299411,0.693416289351712
Bwd Packet Length Min,SYN Flag Count,0.5616907706327394,0.8214753012671433
Bwd Packet Length Min,RST Flag Count,0.23632290539359158,0.6137175113865507
Bwd Packet Length Min,PSH Flag Count,0.33890242384578606,0.7016193303098553
Bwd Packet Length Min,ACK Flag Count,0.5936475741185161,0.8336394596175691
Bwd Packet Length Min,URG Flag Count,0.0,0.0
Bwd Packet Length Min,CWR Flag Count,0.0,0.0
Bwd Packet Length Min,ECE Flag Count,0.006036013502667359,0.10954201213078481
Bwd Packet Length Min,Down/Up Ratio,0.3027747636106506,0.6739625907169206
Bwd Packet Length Min,Fwd Bytes/Bulk Avg,0.052398959962088654,0.31542593644423084
Bwd Packet Length Min,Fwd Packet/Bulk Avg,0.01913609497336033,0.19377580920664703
Bwd Packet Length Min,Fwd Bulk Rate Avg,0.029205485586696334,0.23819694752519505
Bwd Packet Length Min,Bwd Bytes/Bulk Avg,0.09531923266515818,0.4166157489571652
Bwd Packet Length Min,Bwd Packet/Bulk Avg,0.09271778106108464,0.41140932763943033
Bwd Packet Length Min,Bwd Bulk Rate Avg,0.09243148316162664,0.41083064524011426
Bwd Packet Length Min,Subflow Fwd Packets,0.007459267537698544,0.12168732496895056
Bwd Packet Length Min,Subflow Fwd Bytes,0.8206760283126906,0.8979320979267095
Bwd Packet Length Min,Subflow Bwd Packets,0.0,0.0
Bwd Packet Length Min,Subflow Bwd Bytes,2.334940343887535,0.9953022717646898
Bwd Packet Length Min,FWD Init Win Bytes,0.647828468119573,0.8522218079889777
Bwd Packet Length Min,Bwd Init Win Bytes,0.37042341829433933,0.7233878288795021
Bwd Packet Length Min,Fwd Act Data Pkts,0.17926250810382438,0.5489024078632613
Bwd Packet Length Min,Fwd Seg Size Min,0.6617824539033235,0.8566302092030841
Bwd Packet Length Min,Active Mean,0.12372396863710033,0.46819774684023163
Bwd Packet Length Min,Active Std,0.06345455393731214,0.3452336484314694
Bwd Packet Length Min,Active Max,0.12647144923835896,0.47274494118027005
Bwd Packet Length Min,Active Min,0.11947190793137263,0.46102155715179055
Bwd Packet Length Min,Idle Mean,0.14482561757948176,0.5014732484227928
Bwd Packet Length Min,Idle Std,0.06776248523194095,0.3560093299129454
Bwd Packet Length Min,Idle Max,0.15353885543140766,0.5142047888871148
Bwd Packet Length Min,Idle Min,0.1512650105615263,0.5109341406404282
Bwd Packet Length Mean,Bwd Packet Length Std,1.593981832635797,0.9791548416514502
Bwd Packet Length Mean,Flow Bytes/s,1.2361004435016953,0.9568704708606347
Bwd Packet Length Mean,Flow Packets/s,0.9989659525272421,0.9297228301665642
Bwd Packet Length Mean,Flow IAT Mean,0.9486704300257003,0.9219724115265919
Bwd Packet Length Mean,Flow IAT Std,0.8981071228735216,0.9132765981818683
Bwd Packet Length Mean,Flow IAT Max,1.0225149561167592,0.93307217299371
Bwd Packet Length Mean,Flow IAT Min,0.47877145807111354,0.7849618827281476
Bwd Packet Length Mean,Fwd IAT Total,0.8397926595806435,0.9019693576930558
Bwd Packet Length Mean,Fwd IAT Mean,0.8566276761442948,0.9053850186233848
Bwd Packet Length Mean,Fwd IAT Std,0.7095338267592348,0.8706667082183334
Bwd Packet Length Mean,Fwd IAT Max,0.8578937434557803,0.9056367608347132
Bwd Packet Length Mean,Fwd IAT Min,0.39713712833153814,0.7403316243762819
Bwd Packet Length Mean,Bwd IAT Total,0.9030577337744088,0.9141711585117215
Bwd Packet Length Mean,Bwd IAT Mean,0.9822420507416947,0.9272387979995461
Bwd Packet Length Mean,Bwd IAT Std,0.7789175794639336,0.8884866486564793
Bwd Packet Length Mean,Bwd IAT Max,0.9185650227853177,0.9169111845923511
Bwd Packet Length Mean,Bwd IAT Min,0.5801957156844288,0.8286353259603919
Bwd Packet Length Mean,Fwd PSH Flags,0.77379716139597,0.8872659192135375
Bwd Packet Length Mean,Bwd PSH Flags,0.8542651141556776,0.9049133552500769
Bwd Packet Length Mean,Fwd URG Flags,0.0008373744750773682,0.04090656842964114
Bwd Packet Length Mean,Bwd URG Flags,0.0006405966379743333,0.0357822986717597
Bwd Packet Length Mean,Fwd Header Length,1.2833406837194063,0.9608381962125803
Bwd Packet Length Mean,Bwd Header Length,1.5109635010801998,0.9753423661164732
Bwd Packet Length Mean,Fwd Packets/s,0.9792316354091417,0.9267820409495692
Bwd Packet Length Mean,Bwd Packets/s,1.053132269473898,0.9371810427838946
Bwd Packet Length Mean,Packet Length Min,1.3069733008266837,0.9626812015755125
Bwd Packet Length Mean,Packet Length Max,3.769549284004087,0.9997340262006784
Bwd Packet Length Mean,Packet Length Mean,3.0007597581789645,0.9987617390887726
Bwd Packet Length Mean,Packet Length Std,2.7720457942353294,0.9980428377936663
Bwd Packet Length Mean,Packet Length Variance,2.7869993817570053,0.9981005592389475
Bwd Packet Length Mean,FIN Flag Count,0.5816859172539441,0.8291978428498773
Bwd Packet Length Mean,SYN Flag Count,0.7093144371749789,0.8706057290766654
Bwd Packet Length Mean,RST Flag Count,0.4391622665570001,0.764540091017249
Bwd Packet Length Mean,PSH Flag Count,0.856149738925343,0.9052898024723445
Bwd Packet Length Mean,ACK Flag Count,1.1955098075216561,0.953133618918662
Bwd Packet Length Mean,URG Flag Count,7.704685266363143e-05,0.012412970373849818
Bwd Packet Length Mean,CWR Flag Count,0.001380588182497533,0.052510644860767265
Bwd Packet Length Mean,ECE Flag Count,0.0003476122928476322,0.026362529716965833
Bwd Packet Length Mean,Down/Up Ratio,0.8653050341529385,0.9070963083627488
Bwd Packet Length Mean,Fwd Bytes/Bulk Avg,0.07607967372965341,0.3756974659936067
Bwd Packet Length Mean,Fwd Packet/Bulk Avg,0.03949923487538376,0.2756059896708454
Bwd Packet Length Mean,Fwd Bulk Rate Avg,0.044521831878953755,0.29188074816458953
Bwd Packet Length Mean,Bwd Bytes/Bulk Avg,0.44204480481188835,0.7661004664054215
Bwd Packet Length Mean,Bwd Packet/Bulk Avg,0.3550539371456676,0.7130279345495028
Bwd Packet Length Mean,Bwd Bulk Rate Avg,0.37498440506732367,0.7263736737933478
Bwd Packet Length Mean,Subflow Fwd Packets,0.05233668402169522,0.31524808424636275
Bwd Packet Length Mean,Subflow Fwd Bytes,1.393430262765972,0.968703077698295
Bwd Packet Length Mean,Subflow Bwd Packets,0.0,0.0
Bwd Packet Length Mean,Subflow Bwd Bytes,3.7745325759408517,0.9997366642320643
Bwd Packet Length Mean,FWD Init Win Bytes,0.7765369864811813,0.887920868621988
Bwd Packet Length Mean,Bwd Init Win Bytes,0.9197435619783763,0.9171156412081269
Bwd Packet Length Mean,Fwd Act Data Pkts,0.6879801373063072,0.8645247729835874
Bwd Packet Length Mean,Fwd Seg Size Min,0.7884035554658233,0.8907110615270507
Bwd Packet Length Mean,Active Mean,0.243467312882776,0.6208806611824986
Bwd Packet Length Mean,Active Std,0.13941505271535037,0.4932864825280272
Bwd Packet Length Mean,Active Max,0.2554147802899358,0.6324573994220314
Bwd Packet Length Mean,Active Min,0.2821213088083545,0.6566652299498656
Bwd Packet Length Mean,Idle Mean,0.27772791329226765,0.6528317980697363
Bwd Packet Length Mean,Idle Std,0.1213995462494899,0.4642961386543417
Bwd Packet Length Mean,Idle Max,0.2959878645995615,0.6684061898801339
Bwd Packet Length Mean,Idle Min,0.25768569599319546,0.6346032391284653
Bwd Packet Length Std,Flow Bytes/s,0.7217786211720467,0.8740214834377432
Bwd Packet Length Std,Flow Packets/s,0.719553689993341,0.8734189489827631
Bwd Packet Length Std,Flow IAT Mean,0.6724104588434869,0.8598916384687318
Bwd Packet Length Std,Flow IAT Std,0.7440868441013819,0.8798950889943741
Bwd Packet Length Std,Flow IAT Max,0.7121528692986754,0.8713922785249012
Bwd Packet Length Std,Flow IAT Min,0.22400630847892078,0.6009187773324232
Bwd Packet Length Std,Fwd IAT Total,0.8478766442680508,0.9036254877374352
Bwd Packet Length Std,Fwd IAT Mean,0.835780333772421,0.9011362251686025
Bwd Packet Length Std,Fwd IAT Std,0.7801401306323816,0.8887760198994906
Bwd Packet Length Std,Fwd IAT Max,0.8270192197888466,0.8992908925185003
Bwd Packet Length Std,Fwd IAT Min,0.28851444112582936,0.662144724171639
Bwd Packet Length Std,Bwd IAT Total,0.9067296888229244,0.9148284137145407
Bwd Packet Length Std,Bwd IAT Mean,0.9457781252713025,0.9215004687472331
Bwd Packet Length Std,Bwd IAT Std,0.9111336712460067,0.9156097426175664
Bwd Packet Length Std,Bwd IAT Max,0.8949931520189507,0.9127089041075168
Bwd Packet Length Std,Bwd IAT Min,0.5382964317542998,0.8119393158950003
Bwd Packet Length Std,Fwd PSH Flags,0.8575258107964814,0.9055636747689518
Bwd Packet Length Std,Bwd PSH Flags,0.9254027591443146,0.9180901045653163
Bwd Packet Length Std,Fwd URG Flags,0.0008285116435802209,0.0406896938062702
Bwd Packet Length Std,Bwd URG Flags,0.002913348995036813,0.07622175350361979
Bwd Packet Length Std,Fwd Header Length,1.1065470474991823,0.9437363250125173
Bwd Packet Length Std,Bwd Header Length,1.2897929303650528,0.9613504087935387
Bwd Packet Length Std,Fwd Packets/s,0.6987015765009827,0.8676184814048395
Bwd Packet Length Std,Bwd Packets/s,0.7608300344386656,0.884110224262148
Bwd Packet Length Std,Packet Length Min,0.3237138105617898,0.6903691729829425
Bwd Packet Length Std,Packet Length Max,1.5599965845980437,0.9776719950731524
Bwd Packet Length Std,Packet Length Mean,1.2984285449438975,0.9620252696203583
Bwd Packet Length Std,Packet Length Std,1.8272723197698406,0.9869785831170793
Bwd Packet Length Std,Packet Length Variance,1.8266017162082582,0.9869609915431278
Bwd Packet Length Std,FIN Flag Count,0.6345077953164919,0.8478748662546423
Bwd Packet Length Std,SYN Flag Count,0.5064637944812969,0.7980261553327802
Bwd Packet Length Std,RST Flag Count,0.3030708564052462,0.6742022528572904
Bwd Packet Length Std,PSH Flag Count,0.9344968013442481,0.9196309860312597
Bwd Packet Length Std,ACK Flag Count,1.0615055962743076,0.9382586350252731
Bwd Packet Length Std,URG Flag Count,0.002108584997863261,0.06487133589831347
Bwd Packet Length Std,CWR Flag Count,0.0,0.0
Bwd Packet Length Std,ECE Flag Count,0.000667470934115677,0.03652466604496942
Bwd Packet Length Std,Down/Up Ratio,0.8872099862395295,0.9112728553622903
Bwd Packet Length Std,Fwd Bytes/Bulk Avg,0.04102472726491779,0.2806663521846488
Bwd Packet Length Std,Fwd Packet/Bulk Avg,0.01215915600488593,0.15500001372209943
Bwd Packet Length Std,Fwd Bulk Rate Avg,0.0343746184067415,0.25775811646227775
Bwd Packet Length Std,Bwd Bytes/Bulk Avg,0.4308247999240207,0.7599574924661044
Bwd Packet Length Std,Bwd Packet/Bulk Avg,0.3616744197897157,0.7175479586115949
Bwd Packet Length Std,Bwd Bulk Rate Avg,0.4321496563601297,0.7606926570706442
Bwd Packet Length Std,Subflow Fwd Packets,0.014054727652128562,0.1664874182593934
Bwd Packet Length Std,Subflow Fwd Bytes,0.6353502184187807,0.8481538858963619
Bwd Packet Length Std,Subflow Bwd Packets,0.0,0.0
Bwd Packet Length Std,Subflow Bwd Bytes,1.217403549893568,0.9551886482250551
Bwd Packet Length Std,FWD Init Win Bytes,0.6182357226181452,0.8423733556811691
Bwd Packet Length Std,Bwd Init Win Bytes,1.0440237367641672,0.935986712433575
Bwd Packet Length Std,Fwd Act Data Pkts,0.5779949882161262,0.8278008264656802
Bwd Packet Length Std,Fwd Seg Size Min,0.5874650315339434,0.8313599832230927
Bwd Packet Length Std,Active Mean,0.29630429653161094,0.6686679633290735
Bwd Packet Length Std,Active Std,0.18515228386963845,0.5563056828063522
Bwd Packet Length Std,Active Max,0.3128751111354253,0.6820117197904698
Bwd Packet Length Std,Active Min,0.3223966691844149,0.6893685654800018
Bwd Packet Length Std,Idle Mean,0.3131297732042757,0.6822113555815973
Bwd Packet Length Std,Idle Std,0.16371898790332384,0.5284240769092069
Bwd Packet Length Std,Idle Max,0.31891078917285665,0.6867005596871659
Bwd Packet Length Std,Idle Min,0.29146682780593913,0.6646365739541855
Flow Bytes/s,Flow Packets/s,2.084954857000392,0.9922430874994107
Flow Bytes/s,Flow IAT Mean,1.63698119895054,0.9808893268578174
Flow Bytes/s,Flow IAT Std,1.1762516213955996,0.9512461676133834
Flow Bytes/s,Flow IAT Max,1.4346381005924176,0.971215743256275
Flow Bytes/s,Flow IAT Min,0.4559156003205027,0.7734417910249016
Flow Bytes/s,Fwd IAT Total,1.0230567870784286,0.9331472575481219
Flow Bytes/s,Fwd IAT Mean,0.9817863527306248,0.9271698478833512
Flow Bytes/s,Fwd IAT Std,0.7366502255220642,0.8779704560581626
Flow Bytes/s,Fwd IAT Max,0.8987189221101302,0.9133876763176002
Flow Bytes/s,Fwd IAT Min,0.2833948115096927,0.6577659872851552
Flow Bytes/s,Bwd IAT Total,0.8774264370671787,0.9094324145911652
Flow Bytes/s,Bwd IAT Mean,0.8964455467332861,0.9129741675966944
Flow Bytes/s,Bwd IAT Std,0.6624336687595651,0.8568324086377785
Flow Bytes/s,Bwd IAT Max,0.8437908021799316,0.9027921658751353
Flow Bytes/s,Bwd IAT Min,0.3189696985067596,0.6867458885059021
Flow Bytes/s,Fwd PSH Flags,0.49801397467069597,0.7941387896045102
Flow Bytes/s,Bwd PSH Flags,0.44532058231408334,0.7678590110170262
Flow Bytes/s,Fwd URG Flags,6.367955458053132e-05,0.011284990001503346
Flow Bytes/s,Bwd URG Flags,0.0016946882710162647,0.058169056115089046
Flow Bytes/s,Fwd Header Length,1.1281921846516823,0.9461878986389624
Flow Bytes/s,Bwd Header Length,1.098767377126959,0.9428273159208019
Flow Bytes/s,Fwd Packets/s,2.0112601723846932,0.9910056638333594
Flow Bytes/s,Bwd Packets/s,2.138926376888092,0.9930395673762584
Flow Bytes/s,Packet Length Min,0.5702173890521212,0.8248151297521571
Flow Bytes/s,Packet Length Max,1.357721434645077,0.9663458804392623
Flow Bytes/s,Packet Length Mean,1.388744476821354,0.9684035911248461
Flow Bytes/s,Packet Length Std,1.2219549286674507,0.9556041385880214
Flow Bytes/s,Packet Length Variance,1.1270050383709433,0.9460563345284122
Flow Bytes/s,FIN Flag Count,0.2951658590861097,0.6677249173157519
Flow Bytes/s,SYN Flag Count,0.5054577475243072,0.7975677454083826
Flow Bytes/s,RST Flag Count,0.25000663147443225,0.627277757153197
Flow Bytes/s,PSH Flag Count,0.5198440179546338,0.8040118380170607
Flow Bytes/s,ACK Flag Count,0.8023656742797125,0.8938995852842392
Flow Bytes/s,URG Flag Count,0.003098500743065058,0.07859923456864808
Flow Bytes/s,CWR Flag Count,0.0015158764647744682,0.05501964928572179
Flow Bytes/s,ECE Flag Count,0.001540619163728385,0.0554661715322897
Flow Bytes/s,Down/Up Ratio,0.4681903899310069,0.779715226896989
Flow Bytes/s,Fwd Bytes/Bulk Avg,0.06369555519284642,0.3458478337885977
Flow Bytes/s,Fwd Packet/Bulk Avg,0.05667822750501306,0.3273647066748233
Flow Bytes/s,Fwd Bulk Rate Avg,0.07121850794408635,0.3643594721559305
Flow Bytes/s,Bwd Bytes/Bulk Avg,0.19533648593441733,0.5686814683545014
Flow Bytes/s,Bwd Packet/Bulk Avg,0.15872211004115755,0.5215292054829134
Flow Bytes/s,Bwd Bulk Rate Avg,0.15023829988271897,0.5094455505590498
Flow Bytes/s,Subflow Fwd Packets,0.05450198991273303,0.32136140297990773
Flow Bytes/s,Subflow Fwd Bytes,0.8777545100006918,0.9094947765416487
Flow Bytes/s,Subflow Bwd Packets,0.0014156019341158288,0.053171418922559006
Flow Bytes/s,Subflow Bwd Bytes,1.1788888922490903,0.9515091809395715
Flow Bytes/s,FWD Init Win Bytes,0.5698884802938866,0.8246876002350881
Flow Bytes/s,Bwd Init Win Bytes,0.6276165264022024,0.8455711571241628
Flow Bytes/s,Fwd Act Data Pkts,0.6521337626006107,0.8535975428408521
Flow Bytes/s,Fwd Seg Size Min,0.5837666444654022,0.8299798359893547
Flow Bytes/s,Active Mean,0.2993650221739559,0.6711862295377843
Flow Bytes/s,Active Std,0.12039968617556074,0.4626020927720385
Flow Bytes/s,Active Max,0.2963586156297975,0.6687128727255659
Flow Bytes/s,Active Min,0.31674861421533995,0.6850310511316755
