group,metric,seed,value
DoS_Hulk,bhattacharyya_cov_term,2,3.710528070380196
DDoS,bhattacharyya_total,2,9.095261531942604
DDoS,bhattacharyya_mean_term,2,5.477721740754002
DDoS,bhattacharyya_cov_term,2,3.6175397911886034
DoS_GoldenEye,bhattacharyya_total,2,3.499155883426042
DoS_GoldenEye,bhattacharyya_mean_term,2,1.4200965488357675
DoS_GoldenEye,bhattacharyya_cov_term,2,2.0790593345902746
DoS_slowloris,bhattacharyya_total,2,4.090073479346809
DoS_slowloris,bhattacharyya_mean_term,2,1.0942265543555232
DoS_slowloris,bhattacharyya_cov_term,2,2.9958469249912856
FTP_Patator,bhattacharyya_total,2,14.313461314522598
FTP_Patator,bhattacharyya_mean_term,2,2.081106811605104
FTP_Patator,bhattacharyya_cov_term,2,12.232354502917493
SSH_Patator,bhattacharyya_total,2,8.057868338111065
SSH_Patator,bhattacharyya_mean_term,2,0.8236844574449915
SSH_Patator,bhattacharyya_cov_term,2,7.234183880666073
DoS_Slowhttptest,bhattacharyya_total,2,4.2033843993146744
DoS_Slowhttptest,bhattacharyya_mean_term,2,1.6308241325207629
DoS_Slowhttptest,bhattacharyya_cov_term,2,2.5725602667939116
Bot,bhattacharyya_total,2,6.72756612290179
Bot,bhattacharyya_mean_term,2,1.0947778860411623
Bot,bhattacharyya_cov_term,2,5.632788236860627
Web_Attack,bhattacharyya_total,2,5.163101352320907
Web_Attack,bhattacharyya_mean_term,2,1.109585802130699
Web_Attack,bhattacharyya_cov_term,2,4.053515550190208
Infiltration,bhattacharyya_total,2,5.1611511067711415
Infiltration,bhattacharyya_mean_term,2,1.660726686379542
Infiltration,bhattacharyya_cov_term,2,3.500424420391599
DoS_Hulk_attempted,bhattacharyya_total,2,5.481424489153688
DoS_Hulk_attempted,bhattacharyya_mean_term,2,1.7617385068785607
DoS_Hulk_attempted,bhattacharyya_cov_term,2,3.719685982275127
DoS_GoldenEye_attempted,bhattacharyya_total,2,34.332201666276966
DoS_GoldenEye_attempted,bhattacharyya_mean_term,2,1.4058284044847813
DoS_GoldenEye_attempted,bhattacharyya_cov_term,2,32.926373261792186
DoS_slowloris_attempted,bhattacharyya_total,2,10.621698211786716
DoS_slowloris_attempted,bhattacharyya_mean_term,2,1.9545461690675652
DoS_slowloris_attempted,bhattacharyya_cov_term,2,8.66715204271915
DoS_Slowhttptest_attempted,bhattacharyya_total,2,8.25360431808286
DoS_Slowhttptest_attempted,bhattacharyya_mean_term,2,3.220403180946498
DoS_Slowhttptest_attempted,bhattacharyya_cov_term,2,5.033201137136362
Bot_attempted,bhattacharyya_total,2,38.935568354658926
Bot_attempted,bhattacharyya_mean_term,2,1.8294115571410554
Bot_attempted,bhattacharyya_cov_term,2,37.10615679751787
WebAttack_BruteForce,bhattacharyya_total,2,6.881563453998901
WebAttack_BruteForce,bhattacharyya_mean_term,2,2.090795827037475
WebAttack_BruteForce,bhattacharyya_cov_term,2,4.790767626961426
WebAttack_BruteForce_attempted,bhattacharyya_total,2,16.657923233861204
WebAttack_BruteForce_attempted,bhattacharyya_mean_term,2,1.847542066055703
WebAttack_BruteForce_attempted,bhattacharyya_cov_term,2,14.810381167805502
PortScan,bhattacharyya_total,3,5.709078923567093
PortScan,bhattacharyya_mean_term,3,1.0738306717914627
PortScan,bhattacharyya_cov_term,3,4.63524825177563
DoS_Hulk,bhattacharyya_total,3,5.036760757711174
DoS_Hulk,bhattacharyya_mean_term,3,1.7917041075051168
DoS_Hulk,bhattacharyya_cov_term,3,3.2450566502060574
DDoS,bhattacharyya_total,3,4.940473917204386
DDoS,bhattacharyya_mean_term,3,2.3912843411876854
DDoS,bhattacharyya_cov_term,3,2.549189576016701
DoS_GoldenEye,bhattacharyya_total,3,2.5097089823530383
DoS_GoldenEye,bhattacharyya_mean_term,3,1.1872722013231916
DoS_GoldenEye,bhattacharyya_cov_term,3,1.3224367810298467
DoS_slowloris,bhattacharyya_total,3,3.0522133919036225
DoS_slowloris,bhattacharyya_mean_term,3,1.2345836271748014
DoS_slowloris,bhattacharyya_cov_term,3,1.8176297647288213
FTP_Patator,bhattacharyya_total,3,11.877261553073506
FTP_Patator,bhattacharyya_mean_term,3,2.8567842822886336
FTP_Patator,bhattacharyya_cov_term,3,9.020477270784873
SSH_Patator,bhattacharyya_total,3,7.2057025911461965
SSH_Patator,bhattacharyya_mean_term,3,1.5251166571351042
SSH_Patator,bhattacharyya_cov_term,3,5.680585934011092
DoS_Slowhttptest,bhattacharyya_total,3,2.694048716292807
DoS_Slowhttptest,bhattacharyya_mean_term,3,1.4576220759792804
DoS_Slowhttptest,bhattacharyya_cov_term,3,1.2364266403135264
Bot,bhattacharyya_total,3,4.126218183034899
Bot,bhattacharyya_mean_term,3,0.2980753920654568
Bot,bhattacharyya_cov_term,3,3.8281427909694425
Web_Attack,bhattacharyya_total,3,4.242035665230658
Web_Attack,bhattacharyya_mean_term,3,1.1656035901642303
Web_Attack,bhattacharyya_cov_term,3,3.076432075066428
Infiltration,bhattacharyya_total,3,4.282434945187103
Infiltration,bhattacharyya_mean_term,3,1.4304488901708934
Infiltration,bhattacharyya_cov_term,3,2.8519860550162095
DoS_Hulk_attempted,bhattacharyya_total,3,3.787824009389425
DoS_Hulk_attempted,bhattacharyya_mean_term,3,1.2214934336019485
DoS_Hulk_attempted,bhattacharyya_cov_term,3,2.566330575787476
DoS_GoldenEye_attempted,bhattacharyya_total,3,26.915281080064936
DoS_GoldenEye_attempted,bhattacharyya_mean_term,3,1.2740356918124682
DoS_GoldenEye_attempted,bhattacharyya_cov_term,3,25.641245388252468
DoS_slowloris_attempted,bhattacharyya_total,3,8.576580163155509
DoS_slowloris_attempted,bhattacharyya_mean_term,3,2.2676794574306016
DoS_slowloris_attempted,bhattacharyya_cov_term,3,6.308900705724907
DoS_Slowhttptest_attempted,bhattacharyya_total,3,5.07814945387032
DoS_Slowhttptest_attempted,bhattacharyya_mean_term,3,1.4415574326027203
DoS_Slowhttptest_attempted,bhattacharyya_cov_term,3,3.6365920212675995
Bot_attempted,bhattacharyya_total,3,31.391355267746786
Bot_attempted,bhattacharyya_mean_term,3,1.1599079452817072
Bot_attempted,bhattacharyya_cov_term,3,30.23144732246508
WebAttack_BruteForce,bhattacharyya_total,3,5.498126332738919
WebAttack_BruteForce,bhattacharyya_mean_term,3,1.840922982028995
WebAttack_BruteForce,bhattacharyya_cov_term,3,3.657203350709924
WebAttack_BruteForce_attempted,bhattacharyya_total,3,15.271670249790168
WebAttack_BruteForce_attempted,bhattacharyya_mean_term,3,2.8470517061948613
WebAttack_BruteForce_attempted,bhattacharyya_cov_term,3,12.424618543595306
