auc_a,auc_b,diff,family_a,family_b,p_holm,p_value,score,seed,z
0.9698332015186797,0.989880330978453,-0.020047129459773272,SSH_Patator,DoS_Slowhttptest,0.0,0.0,neg_elbo,42,-24.21030360869817
0.9698332015186797,0.6071045997673176,0.3627286017513621,SSH_Patator,Bot,0.0,0.0,neg_elbo,42,89.63649973186662
0.9698332015186797,0.9399396822849161,0.0298935192337636,SSH_Patator,Web_Attack,5.333023790798919e-06,8.585416213513497e-07,neg_elbo,42,4.921566630076293
0.9698332015186797,0.9919404844283697,-0.022107282909689996,SSH_Patator,Infiltration,0.0,0.0,neg_elbo,42,-10.176728847468013
0.989880330978453,0.6071045997673176,0.3827757312111354,DoS_Slowhttptest,Bot,0.0,0.0,neg_elbo,42,94.92876015896968
0.989880330978453,0.9399396822849161,0.04994064869353687,DoS_Slowhttptest,Web_Attack,2.6645352591003757e-15,2.220446049250313e-16,neg_elbo,42,8.237219123991418
0.989880330978453,0.9919404844283697,-0.002060153449916724,DoS_Slowhttptest,Infiltration,1.0,0.33336151345526277,neg_elbo,42,-0.9673651737719453
0.6071045997673176,0.9399396822849161,-0.3328350825175985,Bot,Web_Attack,0.0,0.0,neg_elbo,42,-46.02657706201062
0.6071045997673176,0.9919404844283697,-0.3848358846610521,Bot,Infiltration,0.0,0.0,neg_elbo,42,-85.43877781601435
0.9399396822849161,0.9919404844283697,-0.052000802143453595,Web_Attack,Infiltration,4.440892098500626e-15,4.440892098500626e-16,neg_elbo,42,-8.142707217265505
0.7414394822990903,0.8318091968690209,-0.09036971456993059,PortScan,DoS_Hulk,0.0,0.0,mse,42,-195.36296865731904
0.7414394822990903,0.8372966100761563,-0.09585712777706601,PortScan,DDoS,0.0,0.0,mse,42,-207.77554642117778
0.7414394822990903,0.8560348651627988,-0.11459538286370852,PortScan,DoS_GoldenEye,0.0,0.0,mse,42,-142.7678932029546
0.7414394822990903,0.8972758007387448,-0.1558363184396545,PortScan,DoS_slowloris,0.0,0.0,mse,42,-99.4779033925392
0.7414394822990903,0.8089972577347764,-0.06755777543568608,PortScan,FTP_Patator,0.0,0.0,mse,42,-134.05025461437685
0.7414394822990903,0.7986639324137655,-0.05722445011467525,PortScan,SSH_Patator,0.0,0.0,mse,42,-110.29291592217345
0.7414394822990903,0.9349925403689076,-0.19355305806981726,PortScan,DoS_Slowhttptest,0.0,0.0,mse,42,-83.88848588177834
0.7414394822990903,0.6293844550806257,0.11205502721846461,PortScan,Bot,0.0,0.0,mse,42,33.186224500962865
0.7414394822990903,0.8070500114448237,-0.0656105291457334,PortScan,Web_Attack,0.0,0.0,mse,42,-37.94382953235326
0.7414394822990903,0.9324880260781055,-0.19104854377901526,PortScan,Infiltration,0.0,0.0,mse,42,-14.160558949632224
0.8318091968690209,0.8372966100761563,-0.0054874132071354165,DoS_Hulk,DDoS,0.0,0.0,mse,42,-51.931162132437606
0.8318091968690209,0.8560348651627988,-0.024225668293777924,DoS_Hulk,DoS_GoldenEye,0.0,0.0,mse,42,-35.56859183320957
0.8318091968690209,0.8972758007387448,-0.06546660386972392,DoS_Hulk,DoS_slowloris,0.0,0.0,mse,42,-42.80912601825932
0.8318091968690209,0.8089972577347764,0.022811939134244508,DoS_Hulk,FTP_Patator,0.0,0.0,mse,42,94.04930862919741
0.8318091968690209,0.7986639324137655,0.03314526445525534,DoS_Hulk,SSH_Patator,0.0,0.0,mse,42,102.55210623489903
0.8318091968690209,0.9349925403689076,-0.10318334349988667,DoS_Hulk,DoS_Slowhttptest,0.0,0.0,mse,42,-45.150526956557506
0.8318091968690209,0.6293844550806257,0.2024247417883952,DoS_Hulk,Bot,0.0,0.0,mse,42,59.16610070544739
0.8318091968690209,0.8070500114448237,0.024759185424197194,DoS_Hulk,Web_Attack,0.0,0.0,mse,42,14.748250562719251
0.8318091968690209,0.9324880260781055,-0.10067882920908466,DoS_Hulk,Infiltration,5.828670879282072e-13,8.326672684688674e-14,mse,42,-7.464924287084171
0.8372966100761563,0.8560348651627988,-0.018738255086642508,DDoS,DoS_GoldenEye,0.0,0.0,mse,42,-27.684467705409517
0.8372966100761563,0.8972758007387448,-0.0599791906625885,DDoS,DoS_slowloris,0.0,0.0,mse,42,-39.35463734284908
