group,metric,seed,value
DoS_Hulk,mahalanobis_iqr,1,1.2399823542185908
DoS_Hulk,mahalanobis_mean_robust_mcd,1,102.73836666387295
DoS_Hulk,mahalanobis_median_robust_mcd,1,100.87705970544323
DDoS,mahalanobis_mean,1,6.034524584048927
DDoS,mahalanobis_median,1,5.914439969724742
DDoS,mahalanobis_p5,1,4.391769731696827
DDoS,mahalanobis_p25,1,5.173361198619186
DDoS,mahalanobis_p75,1,6.794402687907114
DDoS,mahalanobis_p95,1,8.079003773693524
DDoS,mahalanobis_iqr,1,1.6210414892879283
DDoS,mahalanobis_mean_robust_mcd,1,130.64413993111322
DDoS,mahalanobis_median_robust_mcd,1,127.5642928305206
DoS_GoldenEye,mahalanobis_mean,1,4.844963968641778
DoS_GoldenEye,mahalanobis_median,1,4.668400827966333
DoS_GoldenEye,mahalanobis_p5,1,2.7209022711704014
DoS_GoldenEye,mahalanobis_p25,1,3.6559879430921254
DoS_GoldenEye,mahalanobis_p75,1,5.80187062821861
DoS_GoldenEye,mahalanobis_p95,1,7.846887197336598
DoS_GoldenEye,mahalanobis_iqr,1,2.1458826851264843
DoS_GoldenEye,mahalanobis_mean_robust_mcd,1,101.91901779824909
DoS_GoldenEye,mahalanobis_median_robust_mcd,1,75.565434860725
DoS_slowloris,mahalanobis_mean,1,4.079538866409427
DoS_slowloris,mahalanobis_median,1,4.7625642957826635
DoS_slowloris,mahalanobis_p5,1,1.2259748732431068
DoS_slowloris,mahalanobis_p25,1,4.3096222667273905
DoS_slowloris,mahalanobis_p75,1,4.929098491529849
DoS_slowloris,mahalanobis_p95,1,5.000189511413068
DoS_slowloris,mahalanobis_iqr,1,0.6194762248024581
DoS_slowloris,mahalanobis_mean_robust_mcd,1,142.60230996434348
DoS_slowloris,mahalanobis_median_robust_mcd,1,132.50927418683239
FTP_Patator,mahalanobis_mean,1,1.8701557511833056
FTP_Patator,mahalanobis_median,1,1.8645961475523603
FTP_Patator,mahalanobis_p5,1,1.8313850906176765
FTP_Patator,mahalanobis_p25,1,1.8497085701587037
FTP_Patator,mahalanobis_p75,1,1.8849852362897321
FTP_Patator,mahalanobis_p95,1,1.9207862501002049
FTP_Patator,mahalanobis_iqr,1,0.03527666613102842
FTP_Patator,mahalanobis_mean_robust_mcd,1,91.10186232039686
FTP_Patator,mahalanobis_median_robust_mcd,1,91.00784382406992
SSH_Patator,mahalanobis_mean,1,1.9729378104773163
