auc_pr,auc_pr_ci_high,auc_pr_ci_low,auc_pr_ci_method,auc_roc,auc_roc_ci_high,auc_roc_ci_low,auc_roc_ci_method,fpr_realized_on_test_benign_at_fpr1,fpr_realized_on_test_benign_at_fpr10,fpr_realized_on_test_benign_at_fpr5,group,n_neg,n_pos,pauc_mcclish_fpr0.10,prevalence,score,seed,tpr_at_fpr1,tpr_at_fpr10,tpr_at_fpr5,tpr_at_tau_p95
0.13000312540563552,0.9397538128516219,0.8973199782437695,bootstrap_subsampled_max1500_per_side,0.9703516088075413,0.9727872099278274,0.9679160076872553,delong_analytic,0.010363653187748682,0.10034156605420802,0.0504021145714734,DoS_slowloris_attempted,248561,1706,0.8810719541478368,0.006816719743314141,neg_elbo,42,0.0029308323563892145,0.9577960140679953,0.9577960140679953,
0.022086275175770144,0.7099328479595539,0.6692583206726068,bootstrap_subsampled_max1500_per_side,0.8493987688563271,0.8512529264306369,0.8475446112820174,delong_analytic,0.009997545874051038,0.10059904812098439,0.05020095670680436,DoS_slowloris_attempted,248561,1706,0.47398187129180475,0.006816719743314141,mse,42,0.0005861664712778429,0.0005861664712778429,0.0005861664712778429,
0.026587996677673045,0.733396883041028,0.6869357959918582,bootstrap_subsampled_max1500_per_side,0.8678990642942653,0.8716310454060437,0.8641670831824869,delong_analytic,0.010078009019918652,0.10156058271410237,0.050647527166369624,DoS_slowloris_attempted,248561,1706,0.47485037754032144,0.006816719743314141,latent_maha,42,0.0017584994138335288,0.0023446658851113715,0.0023446658851113715,
0.3787146773343003,0.9759189545723324,0.9435082293407593,bootstrap_subsampled_max1500_per_side,0.9857694055979386,0.9864915224732768,0.9850472887226004,delong_analytic,0.01035560687316192,0.10063123337933143,0.05077626819975781,DoS_Slowhttptest_attempted,248561,3367,0.9255817327077607,0.013364929662443239,nll_mu,42,0.8307098307098307,0.9994059994059994,0.8930798930798931,
0.3563480444399279,0.9737303271314703,0.9407437894554675,bootstrap_subsampled_max1500_per_side,0.9849062549445956,0.9856567720380673,0.9841557378511239,delong_analytic,0.010351583715868539,0.1003455892115014,0.05063545769448948,DoS_Slowhttptest_attempted,248561,3367,0.9210447900603171,0.013364929662443239,nll_mc,42,0.8307098307098307,0.9994059994059994,0.91000891000891,0.91000891000891
0.3917052041528602,0.974522957102489,0.9424187753800737,bootstrap_subsampled_max1500_per_side,0.9845034977075,0.9853735017297314,0.9836334936852686,delong_analytic,0.010363653187748682,0.10034156605420802,0.0504021145714734,DoS_Slowhttptest_attempted,248561,3367,0.9193385979368198,0.013364929662443239,neg_elbo,42,0.8307098307098307,0.9899019899019899,0.8957528957528957,
0.04698758161246138,0.7271144894126542,0.6859710026471749,bootstrap_subsampled_max1500_per_side,0.8646784410520475,0.8663453636570022,0.8630115184470928,delong_analytic,0.009997545874051038,0.10059904812098439,0.05020095670680436,DoS_Slowhttptest_attempted,248561,3367,0.4746068117509926,0.013364929662443239,mse,42,0.001782001782001782,0.001782001782001782,0.001782001782001782,
0.1760780074928239,0.906930815610966,0.8627909903270918,bootstrap_subsampled_max1500_per_side,0.9358481963315384,0.939334244957529,0.9323621477055477,delong_analytic,0.010078009019918652,0.10156058271410237,0.050647527166369624,DoS_Slowhttptest_attempted,248561,3367,0.8213950597131343,0.013364929662443239,latent_maha,42,0.002673002673002673,0.8307098307098307,0.8307098307098307,
0.0075349190346601915,0.5189871869889198,0.49243981908880735,bootstrap_subsampled_max1500_per_side,0.6128483852373993,0.6147679613296992,0.6109288091450993,delong_analytic,0.01035560687316192,0.10063123337933143,0.05077626819975781,Bot_attempted,248561,1470,0.47368421052631576,0.00587927097039967,nll_mu,42,0.0,0.0,0.0,
0.0074772472802502425,0.5201561970018037,0.4935669258901633,bootstrap_subsampled_max1500_per_side,0.6138933825548839,0.6158608716556329,0.611925893454135,delong_analytic,0.010351583715868539,0.1003455892115014,0.05063545769448948,Bot_attempted,248561,1470,0.47368421052631576,0.00587927097039967,nll_mc,42,0.0,0.0,0.0,0.0
0.0071660504993742505,0.5084973707176105,0.483291736325721,bootstrap_subsampled_max1500_per_side,0.5977715375962545,0.5997757732999159,0.595767301892593,delong_analytic,0.010363653187748682,0.10034156605420802,0.0504021145714734,Bot_attempted,248561,1470,0.47368421052631576,0.00587927097039967,neg_elbo,42,0.0,0.0,0.0,
0.009398550466395178,0.5884896527632278,0.5565527022920079,bootstrap_subsampled_max1500_per_side,0.7019668518112706,0.7047202124371141,0.6992134911854271,delong_analytic,0.009997545874051038,0.10059904812098439,0.05020095670680436,Bot_attempted,248561,1470,0.47368421052631576,0.00587927097039967,mse,42,0.0,0.0,0.0,
0.012480312768781683,0.6354781605402823,0.5992439528617014,bootstrap_subsampled_max1500_per_side,0.7670309444016904,0.7686910474504267,0.7653708413529541,delong_analytic,0.010078009019918652,0.10156058271410237,0.050647527166369624,Bot_attempted,248561,1470,0.47368421052631576,0.00587927097039967,latent_maha,42,0.0,0.0,0.0,
0.04299262324119343,0.78878918489064,0.679025687593962,bootstrap_subsampled_max1500_per_side,0.9626790747942509,0.9708839860683874,0.9544741635201143,delong_analytic,0.01035560687316192,0.10063123337933143,0.05077626819975781,WebAttack_BruteForce,248561,151,0.8358722342225692,0.0006071279230596031,nll_mu,42,0.47019867549668876,0.9403973509933775,0.6357615894039735,
0.042367645208802554,0.7903918953865202,0.6804837739986159,bootstrap_subsampled_max1500_per_side,0.9625778164545589,0.9706277711453244,0.9545278617637933,delong_analytic,0.010351583715868539,0.1003455892115014,0.05063545769448948,WebAttack_BruteForce,248561,151,0.8339550293945769,0.0006071279230596031,nll_mc,42,0.4768211920529801,0.9403973509933775,0.6887417218543046,0.6887417218543046
0.032067099476198686,0.7590292621315562,0.63762913695864,bootstrap_subsampled_max1500_per_side,0.9574258038541367,0.966208251221612,0.9486433564866613,delong_analytic,0.010363653187748682,0.10034156605420802,0.0504021145714734,WebAttack_BruteForce,248561,151,0.8121376395056961,0.0006071279230596031,neg_elbo,42,0.4768211920529801,0.9403973509933775,0.5231788079470199,
0.001507506071760555,0.20648693334659407,0.17698100719673687,bootstrap_subsampled_max1500_per_side,0.8044406651041007,0.8071343421682925,0.801746988039909,delong_analytic,0.009997545874051038,0.10059904812098439,0.05020095670680436,WebAttack_BruteForce,248561,151,0.47368421052631576,0.0006071279230596031,mse,42,0.0,0.0,0.0,
0.0036027036056171585,0.3987718182852672,0.2870013219539399,bootstrap_subsampled_max1500_per_side,0.8402456726347318,0.8662465126603379,0.8142448326091257,delong_analytic,0.010078009019918652,0.10156058271410237,0.050647527166369624,WebAttack_BruteForce,248561,151,0.6592854135886119,0.0006071279230596031,latent_maha,42,0.0,0.47019867549668876,0.47019867549668876,
0.009297643783540975,0.5698155647082443,0.533486408597544,bootstrap_subsampled_max1500_per_side,0.7475120434075209,0.7493722860836997,0.7456518007313421,delong_analytic,0.01035560687316192,0.10063123337933143,0.05077626819975781,WebAttack_BruteForce_attempted,248561,1214,0.47368421052631576,0.0048603743369032126,nll_mu,42,0.0,0.0,0.0,
0.009415590355771863,0.5722343204942772,0.5367315782005039,bootstrap_subsampled_max1500_per_side,0.7520681315125977,0.7539726722320811,0.7501635907931142,delong_analytic,0.010351583715868539,0.1003455892115014,0.05063545769448948,WebAttack_BruteForce_attempted,248561,1214,0.47368421052631576,0.0048603743369032126,nll_mc,42,0.0,0.0,0.0,0.0
0.009860677296975257,0.5850904116318552,0.5478806763334149,bootstrap_subsampled_max1500_per_side,0.7622885848240661,0.764108435546328,0.7604687341018043,delong_analytic,0.010363653187748682,0.10034156605420802,0.0504021145714734,WebAttack_BruteForce_attempted,248561,1214,0.47368421052631576,0.0048603743369032126,neg_elbo,42,0.0,0.0,0.0,
0.012935340929986081,0.6357038993935606,0.5953793428393215,bootstrap_subsampled_max1500_per_side,0.815304245437728,0.8168286357897214,0.8137798550857345,delong_analytic,0.009997545874051038,0.10059904812098439,0.05020095670680436,WebAttack_BruteForce_attempted,248561,1214,0.47368421052631576,0.0048603743369032126,mse,42,0.0,0.0,0.0,
0.005862419865205628,0.45873048452264736,0.4319672580072963,bootstrap_subsampled_max1500_per_side,0.5890346216678224,0.5911162437212837,0.5869529996143611,delong_analytic,0.010078009019918652,0.10156058271410237,0.050647527166369624,WebAttack_BruteForce_attempted,248561,1214,0.47368421052631576,0.0048603743369032126,latent_maha,42,0.0,0.0,0.0,
