epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
52,-184.96433790083432,-192.98230178968186,8.017964039066193,-184.96742619421462,-192.9878814667799,8.020455320908933,9.455986900007701
53,-184.9718964210063,-192.99183072362638,8.01993414827249,-184.50717693975895,-192.70822692713938,8.201049832189662,9.059562300011748
54,-184.98816168487204,-193.0195887984719,8.03142713184051,-184.9873210630733,-193.02526604806184,8.037945519469734,8.874081500005559
55,-185.02585065149387,-193.05015115473142,8.0243004647896,-185.0273027599913,-193.02611378257512,7.998810904318395,8.88182450000022
56,-185.03901037890176,-193.06382485650084,8.024814353158744,-185.00340553580813,-193.03516831068046,8.031763011802228,9.115037999989
57,-185.03758167484597,-193.07380081634173,8.036219315128193,-185.08552060945263,-193.12809226555115,8.042571687406769,8.657394000008935
58,-185.06609495353885,-193.10260326105026,8.036508374682693,-185.05196749979098,-193.09409270542858,8.042125172088642,9.19923069998913
59,-185.07123644057532,-193.11340753603136,8.042170955359925,-185.00540709899175,-193.0840803595114,8.078672786199437,9.442743199993856
60,-185.0827068889551,-193.1250321237166,8.04232528184717,-185.07002793905394,-193.10633469094483,8.036306906958888,9.31266080000205
61,-185.09290603232373,-193.1488531065886,8.055947024230923,-185.09109497856088,-193.14267725065125,8.051582356162266,8.945431700005429
62,-185.112111698681,-193.16648351285872,8.054371657304415,-185.13106731492144,-193.1810938338816,8.050026646126955,9.290901000000304
63,-185.1251684190678,-193.18345306270936,8.058284841649678,-185.19078866438656,-193.2649516203567,8.07416303282886,9.30329390001134
64,-185.1337620662821,-193.19901319069015,8.065251060663586,-185.1436227121344,-193.22133304631552,8.077710550423024,9.289767999987816
65,-185.14562000456627,-193.2114861395697,8.065866150859783,-185.03241736366314,-193.10938726596444,8.076969815067896,8.907781699992483
66,-185.15112391192926,-193.22484765867088,8.073723790020644,-185.18810115110693,-193.25193510027918,8.063833950737646,8.793033199995989
67,-185.17264162172185,-193.24346375607874,8.070822171180254,-185.1925306218899,-193.26789606866018,8.07536551196513,8.703928700007964
68,-185.1832938873568,-193.2566684529434,8.073374568253703,-185.16633539264288,-193.24192503114816,8.075589891672518,9.319960599998012
69,-185.19126761773944,-193.2660748703674,8.074807105456255,-185.10943938649118,-193.20609062791522,8.096651141483147,9.405041300007724
70,-185.19713168160717,-193.27683701957343,8.079705273419341,-185.1231352983812,-193.21090784186444,8.087772651404709,8.774852099988493
71,-185.19827656283078,-193.28142203019578,8.08314543980258,-185.10748353681268,-193.2222019958005,8.114718423075411,9.249411099997815
72,-185.21144953104132,-193.29542026238857,8.08397060780799,-185.2259127329276,-193.29095517033582,8.065042315213903,8.975222299995949
73,-185.22967227932804,-193.31444024079542,8.084767925706279,-185.21122886576683,-193.27376914857706,8.062540388767228,9.198968700002297
74,-185.23588415794396,-193.32136852336478,8.085484508703674,-185.19918201496873,-193.31628668533094,8.117104872945117,9.312694799999008
75,-185.24452361714842,-193.32833500707792,8.083811394119307,-185.21147006955374,-193.26833836236565,8.05686834898262,8.813605900009861
76,-185.2538865424957,-193.3379472217017,8.084060693978742,-185.26396876182594,-193.35067494235545,8.086706358526234,8.858222299997578
77,-185.27013471275228,-193.35435801426794,8.084223344552964,-185.2210321451561,-193.31295225243497,8.091920199607552,9.19074730000284
78,-185.271670943422,-193.3576391025449,8.085968231266657,-185.2970353317138,-193.40241007735807,8.105374230408462,9.36730319999333
79,-185.27746290712122,-193.36585542482123,8.088392425251941,-185.33735865852938,-193.4108109654972,8.073452214148023,9.14119780001056
80,-185.29692555479227,-193.38154053862104,8.08461482120027,-185.31705092819013,-193.4215819379391,8.104530921901658,8.948202700004913
81,-185.3057512500253,-193.39125674802736,8.085505535848176,-185.2660915810616,-193.30334722827706,8.03725558263449,9.096412999992026
82,-185.31150010234538,-193.39807353131053,8.086573236991754,-185.35093931474984,-193.46257078074396,8.111631474527163,9.051252899997053
83,-185.3074067258476,-193.39730919466848,8.089902399623744,-184.89330918944682,-193.14780543449803,8.254496441740756,9.131237000008696
84,-185.31572411498198,-193.39985391691758,8.084130063507313,-185.35416590970237,-193.47574549325992,8.12157981002066,9.123189399993862
85,-185.33920135517516,-193.4212691286714,8.08206784565976,-185.2857692123035,-193.35609675107526,8.070327358534376,9.43597979999322
86,-185.34632630683274,-193.43084786832594,8.084521572058103,-185.31764029363822,-193.3896741628263,8.072033725108676,8.91066249999858
87,-185.35408350755455,-193.4376460090056,8.083562489062562,-185.34419196367955,-193.45226685198932,8.108074741467886,9.204129199992167
88,-185.36328480587818,-193.44897193628364,8.085687253624059,-185.33512847969146,-193.44915770895042,8.114029451486264,8.966064699998242
89,-185.37171940018405,-193.453123981246,8.081404581943321,-185.39446029343864,-193.4602296287161,8.065769710884549,9.066246500005946
90,-185.38204745037223,-193.46479388083165,8.082746547684412,-185.3268938529288,-193.38732526206417,8.06043121717273,9.745986699999776
91,-185.38515704727064,-193.46830998541057,8.083153194678324,-185.33355737937237,-193.41960138837203,8.086044022351706,9.846447000003536
92,-185.39210959750628,-193.4756372055937,8.083527761695077,-185.30824497346904,-193.45227485511862,8.144029865688475,9.285768699992332
93,-185.4005743916775,-193.48966166276958,8.089087037625426,-185.37312376417069,-193.44593614885804,8.072812369370867,9.20336079999106
94,-185.4058724904224,-193.49482331209526,8.088950702944919,-185.39945547781,-193.4833165115047,8.08386076524168,9.564901000005193
95,-185.41767447232397,-193.5046270494184,8.086952432849637,-185.3475667491234,-193.43633039687506,8.08876447465821,9.65705429999798
96,-185.4376005853427,-193.52355039242346,8.085949756948144,-185.38646065693865,-193.4564154412227,8.069954694441595,9.102992100000847
97,-185.44114717898032,-193.53298308145088,8.091835998065902,-185.36903323003784,-193.47668943623083,8.107655854803747,9.20806079999602
98,-185.44306569591626,-193.53854844044852,8.095482498756066,-185.46956448931,-193.5557802787808,8.08621527518649,8.657022600003984
99,-185.46504990500813,-193.55934359587806,8.09429358607288,-185.49539289373195,-193.57977853313994,8.084385288018753,8.037413199999719
100,-185.48152556964618,-193.57936301636533,8.097837519303585,-185.47557427167203,-193.58671152675348,8.111137172574969,7.990651100000832
