epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
47,-184.2565492382045,-192.3345446213985,8.077995261881192,-183.9127595713026,-191.94838810808068,8.035628700379124,8.032827900009579
48,-184.27633263589598,-192.3572385992566,8.080905968974362,-183.80524482149997,-191.8852222502788,8.079977518897522,8.0779945999966
49,-184.30330681866369,-192.3822316904091,8.078924938716083,-183.91164092673802,-191.98189456621702,8.07025368410865,8.699778599999263
50,-184.32167592329318,-192.39631228781798,8.074636579890557,-183.96791693789038,-191.99680941225364,8.028891957347172,7.961090799988597
51,-184.34299272749425,-192.41662536939333,8.073632720034828,-183.94278668470233,-192.0336050504421,8.090818335352353,7.510295200001565
52,-184.3621488909105,-192.4301630288031,8.068014143526081,-183.96913685425707,-192.0308234119937,8.061686758477856,7.867044800004805
53,-184.3901565980549,-192.45209149719705,8.061935007467964,-183.9685341266869,-192.04433586088683,8.075801937458099,8.542630500000087
54,-184.4102653387104,-192.47228642835546,8.062020980779895,-184.02744756378772,-192.0717515860104,8.044303897020324,8.681635200002347
55,-184.42739063610975,-192.48194631804583,8.054555985902152,-184.07605223862888,-192.17261578056795,8.096563775953005,8.532717699999921
56,-184.44051322690623,-192.4999932213737,8.059480140738076,-183.97222487759967,-191.99468569723325,8.022460975346167,8.881418199991458
57,-184.45632639436317,-192.50496442416122,8.048637909264652,-183.968207316526,-192.0108109654972,8.042603904870226,8.534207900011097
58,-184.46472903975234,-192.51515708793661,8.050428170079183,-184.10070687040164,-192.1584708870359,8.057763800423054,7.455025699993712
59,-184.4874755614487,-192.52754806608374,8.040072441954486,-183.9550314332037,-191.97155326300586,8.01652201406051,7.762689700000919
60,-184.49780479608768,-192.53666039915345,8.038855621666547,-184.08261700480708,-192.0737920392162,7.991174510179857,7.640630099995178
61,-184.5041937375262,-192.53979031140938,8.035596631673476,-184.0695566904825,-192.10158788351373,8.03203106994678,7.835821000000578
62,-184.5243692599503,-192.5588259311971,8.03445664097782,-184.19394705102957,-192.2069689320643,8.013021881525871,7.513010099995881
63,-184.5400885545489,-192.5683267380389,8.028238191448633,-184.33197774552517,-192.36700006785176,8.035022522822276,9.648201999996672
64,-184.55208389907392,-192.57715980275557,8.025075932487201,-184.38157327318638,-192.3819509083257,8.000377655152075,8.987263899995014
65,-184.5565032623802,-192.58758043485065,8.031077356907804,-184.38729328785365,-192.3464556391691,7.959162750649306,8.615142599999672
66,-184.5744636186071,-192.59329747101145,8.018833991998923,-184.53844349802517,-192.53593158408842,7.997487811164377,8.222215600006166
67,-184.58017597900223,-192.60115285949703,8.02097690196329,-184.45948013978486,-192.50520160676277,8.045720951619316,8.053136200003792
68,-184.59632041688658,-192.6143721514163,8.018051874486037,-184.64177979321045,-192.62443946860478,7.982658986274859,8.087859299994307
69,-184.60079964184303,-192.61727722449163,8.016477574009246,-184.63889757051396,-192.66411207952336,8.025214656342408,8.174125499994261
70,-184.6131652125991,-192.6270718150761,8.013906513195918,-184.637674198697,-192.5991051729446,7.961431132968231,8.375738800008548
71,-184.61727486937613,-192.63310711375277,8.015832266848188,-184.51106620324475,-192.51821409679127,8.007147804778375,9.048666800008505
72,-184.6339935568039,-192.64490047615678,8.010907028017444,-184.6375046655454,-192.62108662693993,7.983582006944964,8.391325999997207
73,-184.64084707474285,-192.65515547003886,8.014308358753864,-184.65161933812982,-192.60189524669912,7.9502756911610195,8.204650800005766
74,-184.65107150711006,-192.66084239015615,8.009771053470407,-184.69718451915847,-192.72441771734094,8.027232811832336,8.693581100000301
75,-184.65230593460518,-192.66487069947132,8.012564743899167,-184.65888454706138,-192.63947653228692,7.9805917953501035,8.512741200000164
76,-184.67950742248428,-192.6905838360664,8.011076412039717,-184.75020011752068,-192.75346452598217,8.003264449315704,9.211831099994015
77,-184.69459462003454,-192.71275363544802,8.018159209009827,-184.76097087976746,-192.77161676157007,8.010645507484684,8.07257319999917
78,-184.75838428676968,-192.77895205437096,8.020567805866698,-184.71325993877076,-192.73746863574817,8.024208685559094,8.218605200003367
79,-184.82274171403623,-192.84092324243443,8.018181420032926,-184.8375820281462,-192.8064658585798,7.968883444329032,7.61220570000296
80,-184.8607840238081,-192.8764549037292,8.0156709515831,-184.87446829479993,-192.8789312651812,8.004462825012698,7.7861043000011705
81,-184.89406497848782,-192.91255966074078,8.018494362731419,-184.80239604536192,-192.79875086749678,7.996354634223891,7.626778900012141
82,-184.92118918939585,-192.93568830837364,8.014499244602067,-184.94448053699466,-192.94345764022646,7.998977108357764,7.679938899993431
83,-184.91816296226042,-192.94350245387102,8.025339566040007,-184.95986218411016,-192.99024146270014,8.030379186813802,7.458900800003903
84,-184.93641600260077,-192.95451487764194,8.018098779064342,-184.93495002798147,-192.91141888999385,7.976468709952432,7.73908479999227
85,-184.94911471864734,-192.97092051866267,8.021805736290611,-184.9480115082013,-192.97801279510605,8.030001564535405,8.288393800001359
86,-184.95946520636474,-192.98317286286544,8.023707489483467,-184.95440367277234,-192.928635823201,7.974231773808642,8.224591499994858
87,-184.96918147238898,-192.9914240364629,8.022242543207238,-184.98835254640952,-192.99235828449997,8.004005100691016,7.600039099997957
88,-184.97864278145275,-192.99874187906838,8.020099080718394,-185.0113292643753,-193.0099105152318,7.998581357826402,7.771142500001588
89,-184.99487293995344,-193.016906024401,8.02203327728421,-184.973559554597,-192.96025312342059,7.986693406695908,8.074499900001683
90,-185.0042906324969,-193.03058643197218,8.026295743630225,-184.88831338824127,-192.9488968882639,8.060583404808671,7.697001300010015
91,-185.00738009167912,-193.03875167305705,8.031371570012258,-184.9206964743878,-192.94075811930625,8.020061576040296,7.494954900001176
92,-185.01829095123844,-193.0507773182126,8.032486109072606,-185.02399581943558,-193.06830241900377,8.044307067903016,7.586769699992146
93,-185.03212429330077,-193.06606125678104,8.033936939647232,-184.93428344824784,-192.98670486533683,8.052421409599567,7.657825500005856
94,-185.03750761520322,-193.06978579213435,8.032278242979318,-184.9978992856274,-193.00179420866536,8.003894934425563,7.551643199985847
95,-185.042956126101,-193.0784662102377,8.035510072249787,-184.93333976556528,-192.95853781845932,8.025198231412546,7.608878899991396
96,-185.04816871328433,-193.08690709207792,8.038738442577543,-185.02509131307266,-193.0771588185841,8.052067938578409,7.580034699989483
97,-185.0551375951026,-193.0933343722586,8.038196745143999,-184.8504742138939,-192.91538952059173,8.06491541032205,7.414814000003389
98,-185.05482407291575,-193.09414146615478,8.039317484786007,-185.02659476396545,-193.07959654347323,8.053001700132116,7.432768599988776
99,-185.06693180919567,-193.10322376289855,8.036291836298682,-184.9717961296914,-192.97040636979156,7.998609714950056,7.3914935999928275
100,-185.06467221009635,-193.1006604662926,8.035988156550914,-185.00263876176777,-193.01968369645093,8.017044718441259,7.66734830000496
